login_hour,login_day,is_weekend,Round-Trip Time [ms],new_device,new_browser,new_os,new_country,new_city,new_ip,new_device_browser,Login Successful,Is Attack IP,Is Account Takeover
16,3,0,,0,0,0,0,0,0,0,False,False,False
16,3,0,,0,0,0,0,0,0,0,False,False,False
16,3,0,,0,0,0,0,0,0,0,False,False,False
16,3,0,,0,0,0,0,0,0,0,False,False,False
16,3,0,,0,0,0,0,0,0,0,False,False,False
16,3,0,,0,0,0,0,0,0,0,False,False,False
16,3,0,,0,0,0,0,0,1,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,1,0,False,True,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,1,0,False,False,False
17,3,0,,0,0,0,0,0,1,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,True,False
17,3,0,,0,0,0,0,0,0,0,False,True,False
17,3,0,,0,0,0,0,0,1,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,True,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,1,0,False,False,False
17,3,0,,0,0,0,0,0,1,1,False,False,False
17,3,0,400.0,0,0,0,0,0,1,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,1,0,False,False,False
17,3,0,,0,0,0,0,0,1,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
17,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,1,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,1,0,False,False,False
18,3,0,,0,0,0,0,0,1,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
18,3,0,,0,0,0,0,0,1,0,False,False,False
18,3,0,,0,0,0,0,0,1,0,False,False,False
18,3,0,,0,0,0,0,0,1,0,False,False,False
18,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,True,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,1,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,1,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
19,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,1,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,1,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,1,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,True,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,1,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
20,3,0,,0,0,0,0,0,0,0,False,False,False
21,3,0,,0,0,0,0,0,0,0,False,False,False
21,3,0,,0,0,0,0,0,0,0,False,False,False
21,3,0,,0,0,0,0,0,0,0,False,False,False
21,3,0,,0,0,0,0,0,0,0,False,False,False
21,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,1,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
22,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,True,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
23,3,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,True,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,1,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,False,False
0,4,0,,0,0,0,0,0,0,0,False,True,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,1,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
1,4,0,,0,0,0,0,0,1,0,False,False,False
1,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,1,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,1,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
2,4,0,,0,0,0,0,0,0,0,False,False,False
3,4,0,,0,0,0,0,0,0,0,False,False,False
3,4,0,,0,0,0,0,0,0,0,False,False,False
3,4,0,,0,0,0,0,0,0,0,False,False,False
3,4,0,,0,0,0,0,0,0,0,False,False,False
3,4,0,,0,0,0,0,0,0,0,False,False,False
3,4,0,,0,0,0,0,0,0,0,False,False,False
3,4,0,,0,0,0,0,0,0,0,False,True,False
3,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,1,0,False,True,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,1,1,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,1,1,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,1,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
4,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,1,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,True,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,True,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,True,False
5,4,0,,0,0,0,0,1,1,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
5,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,1,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
6,4,0,,0,1,0,0,1,1,1,False,False,False
6,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,1,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,1,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,True,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
7,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,True,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,1,0,False,False,False
8,4,0,,0,0,0,0,0,1,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,1,1,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,481.0,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,1,0,False,False,False
8,4,0,,0,0,0,0,0,0,0,False,False,False
8,4,0,,0,0,0,0,0,1,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,True,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,1,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,True,False
9,4,0,,0,0,0,0,0,0,0,False,True,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,True,False
9,4,0,,0,0,0,0,0,1,0,False,False,False
9,4,0,,0,0,0,0,0,1,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
9,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,1,1,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,1,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,1,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
10,4,0,,0,0,0,0,0,1,0,False,False,False
10,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,True,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,1,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,1,0,False,True,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,True,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
11,4,0,,0,0,0,0,0,0,0,False,False,False
12,4,0,,0,0,0,0,1,1,0,False,False,False
12,4,0,,0,0,0,0,0,0,0,False,False,False
12,4,0,,0,0,0,0,0,0,0,False,False,False
12,4,0,,0,0,0,0,0,0,0,False,False,False
12,4,0,,0,0,0,0,0,1,0,False,False,False
12,4,0,,0,0,0,0,0,1,0,False,False,False
12,4,0,,0,0,0,0,0,1,0,False,False,False
12,4,0,,0,0,0,0,0,1,0,False,False,False
12,4,0,,0,0,0,0,0,1,0,False,False,False
12,4,0,,0,0,0,0,0,0,0,False,False,False
12,4,0,,0,0,0,0,1,1,0,False,False,False
12,4,0,,0,0,0,0,0,0,0,False,True,False
13,4,0,,0,0,0,0,0,1,0,False,True,False
13,4,0,,0,0,0,0,0,1,0,False,False,False
13,4,0,,0,0,0,0,0,0,0,False,False,False
13,4,0,,0,0,0,0,0,0,0,False,False,False
13,4,0,,0,0,0,0,0,1,0,False,False,False
13,4,0,,0,0,0,0,0,0,0,False,False,False
13,4,0,,0,0,0,0,0,1,0,False,False,False
13,4,0,,0,0,0,0,0,0,0,False,False,False
13,4,0,,0,0,0,0,0,1,0,False,False,False
13,4,0,,0,0,0,0,0,0,0,False,False,False
14,4,0,,0,0,0,0,0,1,0,False,False,False
14,4,0,,0,0,0,0,0,0,0,False,False,False
14,4,0,,0,0,0,0,0,1,0,False,False,False
14,4,0,,0,0,0,0,0,0,0,False,True,False
14,4,0,,0,0,0,0,0,1,0,False,False,False
14,4,0,,0,0,0,0,0,1,0,False,False,False
14,4,0,,0,0,0,0,0,0,0,False,False,False
14,4,0,,0,0,0,0,0,0,0,False,False,False
14,4,0,,0,0,0,0,0,0,0,False,True,False
14,4,0,,0,0,0,0,0,0,0,False,False,False
14,4,0,,0,0,0,0,0,1,0,False,False,False
14,4,0,,0,0,0,0,0,1,0,False,True,False
14,4,0,,0,0,0,0,0,0,0,False,False,False
14,4,0,,0,0,0,0,0,0,0,False,True,False
14,4,0,,0,0,0,0,0,1,0,False,False,False
14,4,0,,0,0,0,0,0,0,0,False,True,False
15,4,0,,0,0,0,0,0,1,0,False,False,False
15,4,0,,0,0,0,0,0,1,0,False,False,False
15,4,0,,0,0,0,0,0,1,0,False,False,False
15,4,0,,0,0,0,0,0,1,0,False,False,False
15,4,0,,0,0,0,0,0,1,0,False,False,False
15,4,0,,0,0,0,0,0,0,0,False,False,False
15,4,0,,0,0,0,0,0,0,0,False,False,False
15,4,0,,0,0,0,0,0,1,0,False,False,False
15,4,0,,0,0,0,0,0,1,0,False,False,False
15,4,0,,0,0,0,0,1,1,0,False,False,False
15,4,0,,0,0,0,0,0,1,0,False,False,False
15,4,0,,0,0,0,0,0,1,0,False,True,False
15,4,0,,0,0,0,0,0,0,0,False,False,False
16,4,0,,0,0,0,0,0,0,0,False,True,False
16,4,0,,0,0,0,0,0,0,0,False,False,False
16,4,0,,0,0,0,0,0,1,0,False,False,False
16,4,0,,0,0,0,0,0,1,0,False,False,False
16,4,0,,0,0,0,0,0,0,0,False,True,False
16,4,0,,0,0,0,0,0,1,0,False,False,False
16,4,0,,0,0,0,0,0,0,0,False,False,False
16,4,0,,0,0,0,0,0,0,0,False,False,False
16,4,0,,0,0,0,0,0,1,0,False,False,False
16,4,0,,0,0,0,0,0,0,0,False,False,False
16,4,0,,0,0,0,0,0,0,0,False,False,False
16,4,0,,0,0,0,0,0,0,0,False,False,False
17,4,0,,0,0,0,0,0,0,0,False,False,False
17,4,0,,0,0,0,0,0,0,0,False,True,False
17,4,0,,0,0,0,0,0,0,0,False,False,False
17,4,0,,0,0,0,0,0,0,0,False,False,False
17,4,0,,0,0,0,0,0,1,0,False,False,False
17,4,0,,0,0,0,0,1,1,0,False,False,False
17,4,0,,0,0,0,0,0,1,0,False,False,False
17,4,0,,0,0,0,0,0,0,0,False,True,False
17,4,0,,0,0,0,0,0,0,0,False,False,False
17,4,0,,0,0,0,0,0,1,0,False,False,False
17,4,0,,0,0,0,0,0,1,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,True,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
18,4,0,,0,0,0,0,0,1,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
18,4,0,,0,0,0,0,0,1,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
18,4,0,,0,0,0,0,0,1,0,False,False,False
18,4,0,,0,0,0,0,0,1,0,False,False,False
18,4,0,,0,0,0,0,0,1,0,False,False,False
18,4,0,,0,0,0,0,0,0,0,False,False,False
19,4,0,,0,0,0,0,0,0,0,False,False,False
19,4,0,,0,0,0,0,0,0,0,False,False,False
19,4,0,,0,0,0,0,0,1,0,False,False,False
19,4,0,,0,0,0,0,0,1,0,False,False,False
19,4,0,,0,0,0,0,0,0,0,False,False,False
19,4,0,,0,0,0,0,0,0,0,False,False,False
19,4,0,,0,0,0,0,0,1,0,False,False,False
20,4,0,,0,0,0,0,0,0,0,False,False,False
20,4,0,,0,0,0,0,0,0,0,False,False,False
20,4,0,,0,0,0,0,0,0,0,False,False,False
20,4,0,,0,0,0,0,0,1,0,False,False,False
20,4,0,,0,0,0,0,0,0,0,False,False,False
20,4,0,,0,0,0,0,0,1,0,False,False,False
20,4,0,,0,0,0,0,0,1,0,False,False,False
20,4,0,,0,0,0,0,0,0,0,False,False,False
20,4,0,,0,0,0,0,0,1,0,False,False,False
20,4,0,,0,0,0,0,0,0,0,False,False,False
20,4,0,,0,0,0,0,0,0,0,False,True,False
21,4,0,,0,0,0,0,0,0,0,False,False,False
21,4,0,,0,0,0,0,0,1,0,False,False,False
22,4,0,,0,0,0,0,0,0,0,False,False,False
22,4,0,,0,0,0,0,0,1,0,False,False,False
22,4,0,,0,0,0,0,0,0,0,False,False,False
22,4,0,,0,0,0,0,0,0,0,False,False,False
22,4,0,,0,0,0,0,0,1,0,False,False,False
22,4,0,,0,0,0,0,0,0,0,False,False,False
22,4,0,710.0,0,0,0,0,0,1,0,False,False,False
22,4,0,,0,0,0,0,0,0,0,False,False,False
22,4,0,,0,0,0,0,0,0,0,False,False,False
22,4,0,,0,0,0,0,0,1,0,False,False,False
22,4,0,,0,0,0,0,0,0,0,False,False,False
23,4,0,,0,0,0,0,0,1,0,False,False,False
23,4,0,,0,0,0,0,0,0,0,False,False,False
23,4,0,,0,0,0,0,0,0,0,False,True,False
23,4,0,,0,0,0,0,0,0,0,False,False,False
23,4,0,,0,0,0,0,0,0,0,False,False,False
23,4,0,,0,0,0,0,0,1,0,False,True,False
0,5,1,,0,0,0,0,0,0,0,False,False,False
0,5,1,,0,0,0,0,0,0,0,False,True,False
0,5,1,,0,0,0,0,0,0,0,False,False,False
1,5,1,,0,0,0,0,0,0,0,False,False,False
1,5,1,,0,0,0,0,0,0,0,False,False,False
1,5,1,,0,0,0,0,0,0,0,False,False,False
1,5,1,,0,0,0,0,0,1,0,False,False,False
1,5,1,,0,0,0,0,1,1,0,False,False,False
1,5,1,,0,0,0,0,0,0,0,False,True,False
1,5,1,,0,0,0,0,0,1,0,False,False,False
2,5,1,,0,0,0,0,0,0,0,False,False,False
2,5,1,,0,0,0,0,0,0,0,False,True,False
2,5,1,,0,0,0,0,0,1,0,False,False,False
2,5,1,,0,0,0,0,0,0,0,False,False,False
2,5,1,,0,0,0,0,0,1,0,False,False,False
2,5,1,,0,0,0,0,0,0,0,False,False,False
2,5,1,,0,0,0,0,0,0,0,False,False,False
2,5,1,,0,0,0,0,0,0,0,False,False,False
3,5,1,,0,0,0,0,0,1,0,False,False,False
3,5,1,,0,0,0,0,0,0,0,False,True,False
